pasta,identifier,filename,Formato,titulo,size,Link
Pasta Raiz,AULA_02-A_PRATICA_DA_SEMIOTICA_APLICADA_A_PROJETOS_DE_DESIGN_1694798344455,aula_02_-_a_pratica_da_semiotica_aplicada_a_projetos_de_design_1694798344455,p4,aula_02_-_a_pratica_da_semiotica_aplicada_a_projetos_de_design_1694798344455.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/AULA_02-A_PRATICA_DA_SEMIOTICA_APLICADA_A_PROJETOS_DE_DESIGN_1694798344455/qualidade-720.mp4
Pasta Raiz,AULA_1_1695594489174,aula_1__1695594489174,p4,aula_1__1695594489174.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/AULA_1_1695594489174/qualidade-720.mp4
Pasta Raiz,AULA_1-APRESENTACAO_E_REGISTRO_CADASTRAL_1695594521624,aula_1_-_apresentacao_e_registro_cadastral_1695594521624,p4,aula_1_-_apresentacao_e_registro_cadastral_1695594521624.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/AULA_1-APRESENTACAO_E_REGISTRO_CADASTRAL_1695594521624/qualidade-720.mp4
Pasta Raiz,AULA_2-PRE-QUALIFICACAO_1695596459671,aula_2_-_pre-qualificacao_1695596459671,p4,aula_2_-_pre-qualificacao_1695596459671.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/AULA_2-PRE-QUALIFICACAO_1695596459671/qualidade-720.mp4
Pasta Raiz,AULA_3-PROCEDIMENTO_DE_MANIFESTACAO_DE_INTERESSE_1695598710827,aula_3_-_procedimento_de_manifestacao_de_interesse_1695598710827,p4,aula_3_-_procedimento_de_manifestacao_de_interesse_1695598710827.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/AULA_3-PROCEDIMENTO_DE_MANIFESTACAO_DE_INTERESSE_1695598710827/qualidade-720.mp4
Pasta Raiz,AULA_3-PROCEDIMENTO_DE_MANIFESTACAO_DE_INTERESSE_1695599001164,aula_3_-_procedimento_de_manifestacao_de_interesse_1695599001164,p4,aula_3_-_procedimento_de_manifestacao_de_interesse_1695599001164.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/AULA_3-PROCEDIMENTO_DE_MANIFESTACAO_DE_INTERESSE_1695599001164/qualidade-720.mp4
Pasta Raiz,APRESENTACAO_1697672664871,apresentacao__1697672664871,p4,apresentacao__1697672664871.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/APRESENTACAO_1697672664871/qualidade-720.mp4
Pasta Raiz,APRESENTACAO_1697672876268,apresentacao__1697672876268,p4,apresentacao__1697672876268.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/APRESENTACAO_1697672876268/qualidade-720.mp4
Pasta Raiz,APRESENTACAO_1697680597085,apresentacao__1697680597085,p4,apresentacao__1697680597085.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/APRESENTACAO_1697680597085/qualidade-720.mp4
Pasta Raiz,APRESENTACAO_1697681744886,apresentacao__1697681744886,p4,apresentacao__1697681744886.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/APRESENTACAO_1697681744886/qualidade-720.mp4
Pasta Raiz,AULA_1_1697681754322,aula_1_1697681754322,p4,aula_1_1697681754322.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/AULA_1_1697681754322/qualidade-720.mp4
Pasta Raiz,APRESENTACAO_1697769094809,apresentacao_1697769094809,p4,apresentacao_1697769094809.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/APRESENTACAO_1697769094809/qualidade-720.mp4
Pasta Raiz,AULA_1_1697770132060,aula_1_1697770132060,p4,aula_1_1697770132060.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/AULA_1_1697770132060/qualidade-720.mp4
Pasta Raiz,AULA_2_1697771169175,aula_2_1697771169175,p4,aula_2_1697771169175.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/AULA_2_1697771169175/qualidade-720.mp4
Pasta Raiz,AULA_3_1697772390776,aula_3_1697772390776,p4,aula_3_1697772390776.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/AULA_3_1697772390776/qualidade-720.mp4
Pasta Raiz,AULA_4_1697774110381,aula_4_1697774110381,p4,aula_4_1697774110381.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/AULA_4_1697774110381/qualidade-720.mp4
Pasta Raiz,AULA_5_1697775581352,aula_5_1697775581352,p4,aula_5_1697775581352.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/AULA_5_1697775581352/qualidade-720.mp4
Pasta Raiz,AULA_6_1697776457137,aula_6_1697776457137,p4,aula_6_1697776457137.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/AULA_6_1697776457137/qualidade-720.mp4
Pasta Raiz,CONCLUSAO_1697776743393,conclusao_1697776743393,p4,conclusao_1697776743393.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/CONCLUSAO_1697776743393/qualidade-720.mp4
Pasta Raiz,AULA_01-PROF_TIOSSI_1698331631211,aula_01_-_prof._tiossi_1698331631211,p4,aula_01_-_prof._tiossi_1698331631211.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/AULA_01-PROF_TIOSSI_1698331631211/qualidade-720.mp4
Pasta Raiz,AULA_02-PROF_TIOSSI_1698332049318,aula_02_-_prof._tiossi_1698332049318,p4,aula_02_-_prof._tiossi_1698332049318.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/AULA_02-PROF_TIOSSI_1698332049318/qualidade-720.mp4
Pasta Raiz,AULA_03-PROF_TIOSSI_JR_1698332324364,aula_03_-_prof._tiossi_jr_1698332324364,p4,aula_03_-_prof._tiossi_jr_1698332324364.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/AULA_03-PROF_TIOSSI_JR_1698332324364/qualidade-720.mp4
Pasta Raiz,INTRODUCAO-PSICOLOGIA_E_ACONSELHAMENTO_PASTORAL_240P,introduÇÃo_-_psicologia_e_aconselhamento_pastoral (240p),p4,introduÇÃo_-_psicologia_e_aconselhamento_pastoral (240p).mp4,852x480,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/INTRODUCAO-PSICOLOGIA_E_ACONSELHAMENTO_PASTORAL_240P/qualidade-480.mp4
Pasta Raiz,TESTE_2023_1699394057874,teste_2023_1699394057874,p4,teste_2023_1699394057874.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/TESTE_2023_1699394057874/qualidade-720.mp4
Pasta Raiz,APRESENTACAO_AGENTES_PUBLICOS_1699394485041,apresentacao_agentes_publicos_1699394485041,p4,apresentacao_agentes_publicos_1699394485041.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/APRESENTACAO_AGENTES_PUBLICOS_1699394485041/qualidade-720.mp4
Pasta Raiz,AULA_II-AGENTES_PUBLICOS_1699396462389,aula_ii_-_agentes_publicos_1699396462389,p4,aula_ii_-_agentes_publicos_1699396462389.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/AULA_II-AGENTES_PUBLICOS_1699396462389/qualidade-720.mp4
Pasta Raiz,ID--1699456017799,----_1699456017799,p4,----_1699456017799.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/ID--1699456017799/qualidade-720.mp4
Pasta Raiz,ID--1699457600238,----_1699457600238,p4,----_1699457600238.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/ID--1699457600238/qualidade-720.mp4
Pasta Raiz,AULA_III-AGENTES_PUBLICOS_1699554075065,aula_iii_-_agentes_publicos_1699554075065,p4,aula_iii_-_agentes_publicos_1699554075065.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/AULA_III-AGENTES_PUBLICOS_1699554075065/qualidade-720.mp4
Pasta Raiz,CONT_SKILLS-AULA_AO_VIVO_N_08_2023-11-03_19_00_GMT-3,CONT SKILLS - AULA AO VIVO Nº 08 (2023-11-03 19_00 GMT-3),p4,CONT SKILLS - AULA AO VIVO Nº 08 (2023-11-03 19_00 GMT-3).mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/CONT_SKILLS-AULA_AO_VIVO_N_08_2023-11-03_19_00_GMT-3/qualidade-720.mp4
Pasta Raiz,AULA_I-AGENTES_PUBLICOS_1699826316111,aula_i_-_agentes_publicos_1699826316111,p4,aula_i_-_agentes_publicos_1699826316111.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/AULA_I-AGENTES_PUBLICOS_1699826316111/qualidade-720.mp4
Pasta Raiz,AULA_I-ANATOMIA_E_FISIOLOGIA_PROF_PAULA_ALBERO_1700401212296,aula_i_-_anatomia_e_fisiologia_prof._paula_albero_1700401212296,p4,aula_i_-_anatomia_e_fisiologia_prof._paula_albero_1700401212296.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/AULA_I-ANATOMIA_E_FISIOLOGIA_PROF_PAULA_ALBERO_1700401212296/qualidade-720.mp4
Pasta Raiz,AULA_II-DISCUSSAO_DO_ARTIGO_SOBRE_FOME_1700422133850,aula_ii_-_discussao_do_artigo_sobre_fome_1700422133850,p4,aula_ii_-_discussao_do_artigo_sobre_fome_1700422133850.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/AULA_II-DISCUSSAO_DO_ARTIGO_SOBRE_FOME_1700422133850/qualidade-720.mp4
Pasta Raiz,AULA_I_1700585038005,aula_i__1700585038005,p4,aula_i__1700585038005.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/AULA_I_1700585038005/qualidade-720.mp4
Pasta Raiz,AULA_I_1700585256538,aula_i__1700585256538,p4,aula_i__1700585256538.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/AULA_I_1700585256538/qualidade-720.mp4
Pasta Raiz,AULA_1701010236507,aula_1701010236507,p4,aula_1701010236507.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/AULA_1701010236507/qualidade-720.mp4
Pasta Raiz,APRESENTACAO_1701021665477,apresentacao_1701021665477,p4,apresentacao_1701021665477.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/APRESENTACAO_1701021665477/qualidade-720.mp4
Pasta Raiz,APRESENTACAO_1701022043122,apresentacao_1701022043122,p4,apresentacao_1701022043122.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/APRESENTACAO_1701022043122/qualidade-720.mp4
Pasta Raiz,APRESENTACAO_1701022606963,apresentacao_1701022606963,p4,apresentacao_1701022606963.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/APRESENTACAO_1701022606963/qualidade-720.mp4
Pasta Raiz,APRESENTACAO_1701023283643,apresentacao_1701023283643,p4,apresentacao_1701023283643.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/APRESENTACAO_1701023283643/qualidade-720.mp4
Pasta Raiz,APRESENTACAO_1701023538472,apresentacao_1701023538472,p4,apresentacao_1701023538472.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/APRESENTACAO_1701023538472/qualidade-720.mp4
Pasta Raiz,APRESENTACAO_1701023741942,apresentacao_1701023741942,p4,apresentacao_1701023741942.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/APRESENTACAO_1701023741942/qualidade-720.mp4
Pasta Raiz,APRESENTACAO_1701024319368,apresentacao_1701024319368,p4,apresentacao_1701024319368.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/APRESENTACAO_1701024319368/qualidade-720.mp4
Pasta Raiz,APRESENTACAO_1701024837311,apresentacao_1701024837311,p4,apresentacao_1701024837311.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/APRESENTACAO_1701024837311/qualidade-720.mp4
Pasta Raiz,APRESENTACAO_1701025854712,apresentacao_1701025854712,p4,apresentacao_1701025854712.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/APRESENTACAO_1701025854712/qualidade-720.mp4
Pasta Raiz,TESTE_1701026050110,teste_1701026050110,p4,teste_1701026050110.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/TESTE_1701026050110/qualidade-720.mp4
Pasta Raiz,APRESENTACAO_1701026844794,apresentacao_1701026844794,p4,apresentacao_1701026844794.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/APRESENTACAO_1701026844794/qualidade-720.mp4
Pasta Raiz,ESTUDO_DE_CASO_1701029109938,estudo_de_caso_1701029109938,p4,estudo_de_caso_1701029109938.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/ESTUDO_DE_CASO_1701029109938/qualidade-720.mp4
Pasta Raiz,APRESENTACAO_1701029876052,apresentacao_1701029876052,p4,apresentacao_1701029876052.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/APRESENTACAO_1701029876052/qualidade-720.mp4
Pasta Raiz,VIDEO_RESUMO_1701037103972,video_resumo__1701037103972,p4,video_resumo__1701037103972.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/VIDEO_RESUMO_1701037103972/qualidade-720.mp4
Pasta Raiz,VIDEO_ESTUDO_CASO_1701039154000,video_estudo_caso_1701039154000,p4,video_estudo_caso_1701039154000.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/VIDEO_ESTUDO_CASO_1701039154000/qualidade-720.mp4
Pasta Raiz,VIDEO_RESUMO_1701039900407,video_resumo__1701039900407,p4,video_resumo__1701039900407.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/VIDEO_RESUMO_1701039900407/qualidade-720.mp4
Pasta Raiz,VIDEO_ESTUDO_CASO_1701039941671,video_estudo_caso_1701039941671,p4,video_estudo_caso_1701039941671.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/VIDEO_ESTUDO_CASO_1701039941671/qualidade-720.mp4
Pasta Raiz,VIDEO_ESTUDO_CASO_1701040364844,video_estudo_caso_1701040364844,p4,video_estudo_caso_1701040364844.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/VIDEO_ESTUDO_CASO_1701040364844/qualidade-720.mp4
Pasta Raiz,APRESENTACAO_1701040846650,apresentacao_1701040846650,p4,apresentacao_1701040846650.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/APRESENTACAO_1701040846650/qualidade-720.mp4
Pasta Raiz,VIDEO_ESTUDO_CASO_1701040947948,video_estudo_caso_1701040947948,p4,video_estudo_caso_1701040947948.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/VIDEO_ESTUDO_CASO_1701040947948/qualidade-720.mp4
Pasta Raiz,VIDEO_ESTUDO_CASO_1701041446827,video_estudo_caso_1701041446827,p4,video_estudo_caso_1701041446827.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/VIDEO_ESTUDO_CASO_1701041446827/qualidade-720.mp4
Pasta Raiz,VIDEO_ESTUDO_CASO_1701042272824,video_estudo_caso_1701042272824,p4,video_estudo_caso_1701042272824.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/VIDEO_ESTUDO_CASO_1701042272824/qualidade-720.mp4
Pasta Raiz,VIDEO_ESTUDO_CASO_1701042458080,video_estudo_caso_1701042458080,p4,video_estudo_caso_1701042458080.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/VIDEO_ESTUDO_CASO_1701042458080/qualidade-720.mp4
Pasta Raiz,VIDEO_ESTUDO_CASO_1701043907090,video_estudo_caso_1701043907090,p4,video_estudo_caso_1701043907090.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/VIDEO_ESTUDO_CASO_1701043907090/qualidade-720.mp4
Pasta Raiz,VIDEO_ESTUDO_CASO_1701045022990,video_estudo_caso_1701045022990,p4,video_estudo_caso_1701045022990.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/VIDEO_ESTUDO_CASO_1701045022990/qualidade-720.mp4
Pasta Raiz,APRESENTACAO_1701091948469,apresentacao_1701091948469,p4,apresentacao_1701091948469.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/APRESENTACAO_1701091948469/qualidade-720.mp4
Pasta Raiz,APRESENTACAO_1701100329613,apresentacao_1701100329613,p4,apresentacao_1701100329613.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/APRESENTACAO_1701100329613/qualidade-720.mp4
Pasta Raiz,VIDEO_AULA_CARLA_1_1701114506735,video_aula_carla_1_1701114506735,p4,video_aula_carla_1_1701114506735.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/VIDEO_AULA_CARLA_1_1701114506735/qualidade-720.mp4
Pasta Raiz,PARTE_1_1701637059715,parte_1_1701637059715,p4,parte_1_1701637059715.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/PARTE_1_1701637059715/qualidade-720.mp4
Pasta Raiz,PARTE_2_1701639547194,parte_2_1701639547194,p4,parte_2_1701639547194.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/PARTE_2_1701639547194/qualidade-720.mp4
Pasta Raiz,AULA_1701807387895,aula__1701807387895,p4,aula__1701807387895.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/AULA_1701807387895/qualidade-720.mp4
Pasta Raiz,AULA_1701808088630,aula__1701808088630,p4,aula__1701808088630.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/AULA_1701808088630/qualidade-720.mp4
Pasta Raiz,AULA_1701808434770,aula__1701808434770,p4,aula__1701808434770.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/AULA_1701808434770/qualidade-720.mp4
Pasta Raiz,AULA_1701808559070,aula__1701808559070,p4,aula__1701808559070.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/AULA_1701808559070/qualidade-720.mp4
Pasta Raiz,ATENDIMENTO_INICIAL_PRIMEIROS_SOCORROS_1703041868499,atendimento_inicial_primeiros_socorros_1703041868499,p4,atendimento_inicial_primeiros_socorros_1703041868499.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/ATENDIMENTO_INICIAL_PRIMEIROS_SOCORROS_1703041868499/qualidade-720.mp4
Pasta Raiz,ESTUDO_DE_CASO-ATENDIMENTO_INICIAL-PRIMEIROS_SOCORROS_1703042754643,estudo_de_caso-_atendimento_inicial-_primeiros_socorros_1703042754643,p4,estudo_de_caso-_atendimento_inicial-_primeiros_socorros_1703042754643.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/ESTUDO_DE_CASO-ATENDIMENTO_INICIAL-PRIMEIROS_SOCORROS_1703042754643/qualidade-720.mp4
Pasta Raiz,ESTUDO_DE_CASO-ATENDIMENTO_INICIAL-PRIMEIROS_SOCORROS_1703042923510,estudo_de_caso-_atendimento_inicial-_primeiros_socorros_1703042923510,p4,estudo_de_caso-_atendimento_inicial-_primeiros_socorros_1703042923510.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/ESTUDO_DE_CASO-ATENDIMENTO_INICIAL-PRIMEIROS_SOCORROS_1703042923510/qualidade-720.mp4
Pasta Raiz,ESTUDO_DE_CASO-ATENDIMENTO_INICIAL-PRIMEIROS_SOCORROS_1703043300451,estudo_de_caso-_atendimento_inicial-_primeiros_socorros_1703043300451,p4,estudo_de_caso-_atendimento_inicial-_primeiros_socorros_1703043300451.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/ESTUDO_DE_CASO-ATENDIMENTO_INICIAL-PRIMEIROS_SOCORROS_1703043300451/qualidade-720.mp4
Pasta Raiz,ESTUDO_DE_CASO-ATENDIMENTO_INICIAL-PRIMEIROS_SOCORROS_1703043902601,estudo_de_caso-_atendimento_inicial-_primeiros_socorros_1703043902601,p4,estudo_de_caso-_atendimento_inicial-_primeiros_socorros_1703043902601.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/ESTUDO_DE_CASO-ATENDIMENTO_INICIAL-PRIMEIROS_SOCORROS_1703043902601/qualidade-720.mp4
Pasta Raiz,ESTUDO_DE_CASO-PRIMEIROS_SOCORROS_1703044931895,estudo_de_caso-_primeiros_socorros_1703044931895,p4,estudo_de_caso-_primeiros_socorros_1703044931895.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/ESTUDO_DE_CASO-PRIMEIROS_SOCORROS_1703044931895/qualidade-720.mp4
Pasta Raiz,ESTUDO_DE_CASO-PRIMEIROS_SOCORROS_1705510353790,estudo_de_caso-_primeiros_socorros_1705510353790,p4,estudo_de_caso-_primeiros_socorros_1705510353790.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/ESTUDO_DE_CASO-PRIMEIROS_SOCORROS_1705510353790/qualidade-720.mp4
Pasta Raiz,ESTUDO_DE_CASO-PRIMEIROS_SOCORROS_1705510880361,estudo_de_caso-_primeiros_socorros_1705510880361,p4,estudo_de_caso-_primeiros_socorros_1705510880361.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/ESTUDO_DE_CASO-PRIMEIROS_SOCORROS_1705510880361/qualidade-720.mp4
Pasta Raiz,AULA_I-HABILIDADES_SOCIAIS_APLICADAS_A_PESSOA_COM_DIAGNOSTICO_DE_TEA_E_SUAS_NECESSIDADES_1705773405998,aula_i_-_habilidades_sociais_aplicadas_a_pessoa_com_diagnostico_de_tea_e_suas_necessidades._1705773405998,p4,aula_i_-_habilidades_sociais_aplicadas_a_pessoa_com_diagnostico_de_tea_e_suas_necessidades._1705773405998.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/AULA_I-HABILIDADES_SOCIAIS_APLICADAS_A_PESSOA_COM_DIAGNOSTICO_DE_TEA_E_SUAS_NECESSIDADES_1705773405998/qualidade-720.mp4
Pasta Raiz,AULA_II-ROTINA_E_ATIVIDADES_DE_VIDA_DIARIA_1705774864148,aula_ii_-_rotina_e_atividades_de_vida_diaria._1705774864148,p4,aula_ii_-_rotina_e_atividades_de_vida_diaria._1705774864148.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/AULA_II-ROTINA_E_ATIVIDADES_DE_VIDA_DIARIA_1705774864148/qualidade-720.mp4
Pasta Raiz,AULA_III-COMUNICACAO_EXPRESSAO_E_LEITURA_CORPORAL_1705776168997,aula_iii_-_comunicacao_expressao_e_leitura_corporal._1705776168997,p4,aula_iii_-_comunicacao_expressao_e_leitura_corporal._1705776168997.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/AULA_III-COMUNICACAO_EXPRESSAO_E_LEITURA_CORPORAL_1705776168997/qualidade-720.mp4
Pasta Raiz,AULA_III-COMUNICACAO_EXPRESSAO_E_LEITURA_CORPORAL_1705776914760,aula_iii_-_comunicacao_expressao_e_leitura_corporal._1705776914760,p4,aula_iii_-_comunicacao_expressao_e_leitura_corporal._1705776914760.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/AULA_III-COMUNICACAO_EXPRESSAO_E_LEITURA_CORPORAL_1705776914760/qualidade-720.mp4
Pasta Raiz,AULA_IV-COMPORTAMENTO_EM_GRUPO_E_FLUENCIA_DE_HABILIDADE_SOCIAL_1705779118602,aula_iv_-_comportamento_em_grupo_e_fluencia_de_habilidade_social._1705779118602,p4,aula_iv_-_comportamento_em_grupo_e_fluencia_de_habilidade_social._1705779118602.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/AULA_IV-COMPORTAMENTO_EM_GRUPO_E_FLUENCIA_DE_HABILIDADE_SOCIAL_1705779118602/qualidade-720.mp4
Pasta Raiz,AULA_IV-COMPORTAMENTO_EM_GRUPO_E_FLUENCIA_DE_HABILIDADE_SOCIAL_1705779890649,aula_iv_-_comportamento_em_grupo_e_fluencia_de_habilidade_social._1705779890649,p4,aula_iv_-_comportamento_em_grupo_e_fluencia_de_habilidade_social._1705779890649.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/AULA_IV-COMPORTAMENTO_EM_GRUPO_E_FLUENCIA_DE_HABILIDADE_SOCIAL_1705779890649/qualidade-720.mp4
Pasta Raiz,V-AUTONOMIA_INDEPENDENCIA_E_VIDA_CRIATIVA_1705782278983,v_-_autonomia_independencia_e_vida_criativa._1705782278983,p4,v_-_autonomia_independencia_e_vida_criativa._1705782278983.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/V-AUTONOMIA_INDEPENDENCIA_E_VIDA_CRIATIVA_1705782278983/qualidade-720.mp4
Pasta Raiz,VI-TREINAMENTO_DE_SITUACOES_DIARIAS_1705785477468,vi_-_treinamento_de_situacoes_diarias._1705785477468,p4,vi_-_treinamento_de_situacoes_diarias._1705785477468.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/VI-TREINAMENTO_DE_SITUACOES_DIARIAS_1705785477468/qualidade-720.mp4
